"WN","08/22/2022","1980","N216WR","RNO","08:25","08:21","-4"
"WN","08/22/2022","1982","N216WR","SJC","12:35","13:19","44"
"WN","08/22/2022","2008","N734SA","SNA","10:10","10:51","41"
"WN","08/22/2022","2030","N7735A","OAK","19:30","19:46","16"
"WN","08/22/2022","2034","N749SW","BZN","12:50","13:50","60"
"WN","08/22/2022","2039","N415WN","OAK","20:30","21:27","57"
"WN","08/22/2022","2065","N8583Z","SAN","07:35","07:52","17"
"WN","08/22/2022","2079","N786SW","OAK","06:45","06:41","-4"
"WN","08/22/2022","2084","N786SW","GEG","22:25","23:01","36"
"WN","08/22/2022","2098","N7750A","SLC","09:05","09:02","-3"
"WN","08/22/2022","2101","N7750A","SBA","15:15","15:46","31"
"WN","08/22/2022","2103","N231WN","OAK","22:15","22:49","34"
"WN","08/22/2022","2129","N8804L","SJC","16:45","17:26","41"
"WN","08/22/2022","2141","N8657B","ONT","15:00","15:18","18"
"WN","08/22/2022","2145","N469WN","COS","16:00","16:02","2"
"WN","08/22/2022","2190","N283WN","LAX","07:25","07:29","4"
"WN","08/22/2022","2197","N8709Q","LIH","10:45","10:54","9"
"WN","08/22/2022","2217","N441WN","SNA","19:15","19:18","3"
"WN","08/22/2022","2226","N8618N","SAN","16:15","16:39","24"
"WN","08/22/2022","2228","N778SW","LAX","06:20","06:23","3"
"WN","08/22/2022","2253","N952WN","PHX","05:00","05:22","22"
"WN","08/22/2022","2260","N8316H","PHX","16:45","17:30","45"
"WN","08/22/2022","2275","N461WN","SNA","07:35","07:46","11"
"WN","08/22/2022","2288","N416WN","PHX","19:50","20:31","41"
"WN","08/22/2022","2318","N8628A","ONT","07:25","07:29","4"
"WN","08/22/2022","2320","N8628A","BWI","13:35","14:08","33"
"WN","08/22/2022","2333","N8625A","DEN","13:05","13:19","14"
"WN","08/22/2022","2355","N8741L","HNL","09:00","09:16","16"
"WN","08/22/2022","2358","N8764Q","KOA","11:05","11:17","12"
"WN","08/22/2022","2367","N7829B","GEG","10:50","10:51","1"
"WN","08/22/2022","2371","N451WN","SLC","05:10","05:07","-3"
"WN","08/22/2022","2373","N8762Q","HNL","11:15","11:41","26"
"WN","08/22/2022","2397","N709SW","SMF","20:50","21:31","41"
"WN","08/22/2022","2399","N7855A","LBB","11:25","11:23","-2"
"WN","08/22/2022","2412","N8650F","SEA","22:35","23:03","28"
"WN","08/22/2022","2423","N912WN","EUG","14:30","15:03","33"
"WN","08/22/2022","2435","N266WN","SAN","08:05","08:22","17"
"WN","08/22/2022","2456","N8758L","OGG","11:45","11:52","7"
"WN","08/22/2022","2463","N8730Q","DEN","17:25","19:07","102"
"WN","08/22/2022","2471","N245WN","OMA","09:30","09:38","8"
"WN","08/22/2022","2488","N748SW","PHX","20:45","21:59","74"
"WN","08/22/2022","2500","N746SW","SAT","20:55","21:16","21"
