"WN","03/05/2019","2208","N7714B","SJC","12:40","12:40","0"
"WN","03/05/2019","2218","N221WN","SAT","15:50","15:49","-1"
"WN","03/05/2019","2219","N743SW","BUR","19:40","19:39","-1"
"WN","03/05/2019","2226","N8622A","OMA","20:00","20:17","17"
"WN","03/05/2019","2230","N8581Z","PHX","11:00","10:55","-5"
"WN","03/05/2019","2231","N8501V","FLL","15:55","16:09","14"
"WN","03/05/2019","2232","N922WN","DEN","08:30","08:26","-4"
"WN","03/05/2019","2241","N425LV","RNO","18:10","18:15","5"
"WN","03/05/2019","2243","N7820L","SMF","11:00","11:02","2"
"WN","03/05/2019","2248","N965WN","SAN","07:50","07:45","-5"
"WN","03/05/2019","2253","N216WR","DEN","10:10","10:09","-1"
"WN","03/05/2019","2256","N432WN","SLC","15:15","15:13","-2"
"WN","03/05/2019","2260","N790SW","SNA","13:15","13:15","0"
"WN","03/05/2019","2263","N795SW","HOU","17:15","17:12","-3"
"WN","03/05/2019","2265","N243WN","AUS","12:15","12:34","19"
"WN","03/05/2019","2277","N7858A","BUR","20:45","20:44","-1"
"WN","03/05/2019","2278","N7814B","SAN","13:00","12:56","-4"
"WN","03/05/2019","2282","N251WN","SLC","17:35","17:34","-1"
"WN","03/05/2019","2292","N468WN","HOU","18:35","18:39","4"
"WN","03/05/2019","2293","N7888A","TPA","07:35","07:33","-2"
"WN","03/05/2019","2303","N8672F","MDW","18:05","17:59","-6"
"WN","03/05/2019","2309","N8583Z","DAL","08:10","08:21","11"
"WN","03/05/2019","2313","N8631A","PHX","12:45","12:46","1"
"WN","03/05/2019","2315","N707SA","ONT","07:15","07:15","0"
"WN","03/05/2019","3190","N937WN","TUS","14:35","14:45","10"
"WN","03/05/2019","3407","N8733M","MDW","14:55","14:55","0"
"WN","03/05/2019","3667","N750SA","BNA","08:50","08:49","-1"
"WN","03/05/2019","3973","N8526W","MKE","18:10","18:05","-5"
"WN","03/05/2019","3988","N7738A","TUL","11:20","11:19","-1"
"WN","03/05/2019","4028","N7715E","LAX","06:00","05:59","-1"
"WN","03/05/2019","4061","N497WN","SNA","20:45","20:43","-2"
"WN","03/05/2019","4079","N8641B","SAN","21:55","21:50","-5"
"WN","03/05/2019","4124","N7827A","LGB","09:50","09:48","-2"
"WN","03/05/2019","4261","N238WN","LGB","18:40","19:43","63"
"WN","03/05/2019","4534","N252WN","TUS","20:30","20:29","-1"
"WN","03/05/2019","5412","N7827A","LGB","13:30","13:29","-1"
"WN","03/05/2019","5484","N8600F","SJC","11:00","00:00","0"
"WN","03/05/2019","5877","N8528Q","RNO","21:55","21:54","-1"
"WN","03/05/2019","6040","N423WN","PHX","16:55","16:56","1"
"WN","03/05/2019","6515","N8676A","SJC","21:10","21:43","33"

 SOURCE: Bureau of Transportation Statistics
